event_id,machine_id,plant_id,date_key,fault_id,operator_id,downtime_minutes
41484,108,8,20220802,2,2020,208
41485,288,5,20221124,5,2769,140
41486,313,5,20240119,4,993,73
41487,200,8,20240801,5,1377,182
41488,244,1,20221018,2,836,92
41489,343,4,20240508,2,100,30
41490,331,8,20220326,5,1174,150
41491,289,1,20230502,1,2026,82
41492,202,5,20241120,2,380,122
41493,301,10,20220620,1,349,211
41494,51,7,20221019,5,373,143
41495,418,4,20230622,2,1839,189
41496,350,3,20230205,1,1263,19
41497,108,3,20220814,3,2017,67
41498,84,4,20221128,3,1224,50
41499,171,4,20220211,5,1605,92
41500,410,7,20240829,2,2828,206
41501,230,1,20231006,3,1996,221
41502,249,6,20240226,2,1636,99
41503,297,8,20241121,1,422,124
41504,317,1,20240214,4,815,205
41505,211,9,20240220,5,562,145
41506,82,10,20240607,2,2667,219
41507,449,6,20240623,1,603,233
41508,125,10,20241016,3,2815,69
41509,104,9,20240608,2,2521,172
41510,218,3,20230216,3,356,105
41511,447,4,20240606,3,606,92
41512,450,2,20230416,1,2404,179
41513,210,9,20240729,1,2336,142
41514,370,6,20230228,5,1101,177
41515,296,9,20220315,5,1358,64
41516,107,7,20230304,5,1987,138
41517,384,4,20221022,1,327,50
41518,272,3,20231003,2,1208,47
41519,315,2,20230823,5,1065,72
41520,419,6,20230525,4,883,199
41521,455,9,20221220,1,2980,124
41522,98,1,20241023,2,2827,107
41523,32,3,20241031,3,2747,212
41524,438,8,20240725,1,2319,127
41525,369,10,20220228,3,822,226
41526,277,3,20240125,5,876,224
41527,402,3,20241019,2,139,64
41528,173,9,20241123,1,1946,222
41529,268,2,20230306,2,853,143
41530,314,2,20230507,4,1900,183
41531,377,8,20231126,2,1068,147
41532,194,3,20220506,3,2305,162
41533,116,4,20240903,5,2029,133
41534,105,2,20220213,1,2666,158
41535,234,7,20230623,1,985,49
41536,250,5,20240122,1,2932,26
41537,86,2,20230830,2,2507,68
41538,411,9,20220228,1,2340,185
41539,255,2,20230218,5,361,38
41540,274,5,20230604,4,378,75
41541,345,5,20220715,5,1014,23
41542,143,5,20240112,1,578,56
41543,337,3,20221114,1,259,33
41544,187,6,20240305,5,668,107
41545,20,9,20240508,1,2669,218
41546,402,1,20230810,4,1050,211
41547,237,8,20220314,4,685,116
41548,397,4,20220514,3,1999,195
41549,253,9,20241012,3,2188,165
41550,312,4,20231126,5,708,76
41551,35,6,20230717,1,717,75
41552,99,7,20241026,4,1070,193
41553,208,4,20240318,5,745,193
41554,160,5,20240830,5,1573,54
41555,294,8,20221201,2,2628,195
41556,338,8,20230222,1,1213,198
41557,296,6,20221218,4,2349,239
41558,417,8,20230918,4,286,65
41559,362,9,20240528,5,1825,71
41560,32,9,20241203,5,1356,27
41561,34,6,20231108,4,827,232
41562,255,3,20241022,5,684,82
41563,67,8,20230131,2,2252,61
41564,109,5,20220806,4,891,162
41565,64,6,20221110,2,1993,170
41566,249,4,20230717,3,2228,73
41567,435,5,20241225,1,258,102
41568,403,9,20241124,1,2310,232
41569,412,7,20220505,5,587,96
41570,125,9,20221118,1,363,119
41571,242,9,20220102,2,790,227
41572,296,5,20241025,5,1006,155
41573,411,2,20230811,3,1357,112
41574,461,8,20230714,4,2097,188
41575,146,5,20221212,2,1074,164
41576,255,4,20220920,1,1910,17
41577,345,9,20240125,1,1371,174
41578,140,6,20220712,3,785,42
41579,466,6,20240129,5,2882,80
41580,104,2,20231103,5,356,37
41581,236,3,20240428,4,1022,162
41582,182,1,20230829,5,1398,134
41583,288,5,20231007,4,1806,62
41584,80,3,20220322,1,1331,228
41585,297,9,20240524,5,1480,94
41586,261,1,20231127,2,2792,155
41587,9,3,20230628,4,2106,180
41588,437,3,20220928,4,1767,180
41589,214,3,20241008,1,399,116
41590,489,8,20240728,4,2353,159
41591,134,7,20220228,1,1441,221
41592,18,6,20241026,2,2697,77
41593,73,10,20220303,2,281,165
41594,366,8,20230203,2,578,203
41595,431,9,20220924,3,487,228
41596,137,6,20231113,3,2907,89
41597,28,9,20230127,4,2207,58
41598,358,1,20230804,2,146,18
41599,169,3,20220402,3,2775,113
41600,191,7,20230113,2,2741,25
41601,197,2,20240603,1,352,49
41602,443,1,20221129,2,2087,18
41603,224,1,20221207,1,1719,217
41604,477,5,20240422,4,723,65
41605,462,7,20230718,3,1110,31
41606,236,6,20220714,1,1218,229
41607,360,6,20240722,2,1758,164
41608,451,3,20221109,3,893,62
41609,27,2,20221115,3,1686,132
41610,318,8,20231105,4,1279,93
41611,205,9,20220322,4,2782,152
41612,486,10,20241129,2,600,19
41613,368,2,20220101,2,2606,16
41614,224,4,20230207,4,61,144
41615,212,9,20221120,5,2660,28
41616,91,6,20221129,1,2971,204
41617,322,3,20231130,4,1691,185
41618,191,8,20240904,1,2248,123
41619,349,6,20240115,3,2117,90
41620,288,2,20240727,5,885,43
41621,67,9,20230730,5,2291,152
41622,129,8,20220907,3,2993,160
41623,445,3,20231025,3,2645,239
41624,39,1,20230108,3,1519,109
41625,205,7,20230605,2,338,231
41626,200,8,20231212,4,2006,143
41627,120,10,20220131,5,548,35
41628,346,10,20230913,2,371,178
41629,109,7,20221009,5,607,23
41630,96,4,20230131,4,56,15
41631,382,5,20240911,3,794,129
41632,442,2,20230128,5,842,42
41633,407,9,20230206,4,2411,200
41634,341,4,20241112,1,4,42
41635,30,5,20231128,4,1583,220
41636,356,8,20220404,5,543,136
41637,188,6,20231024,4,56,99
41638,223,7,20230615,3,1677,187
41639,472,2,20231022,3,1644,132
41640,34,4,20230826,2,1983,216
41641,19,6,20240117,3,2223,166
41642,257,6,20220524,5,1581,145
41643,17,8,20220318,4,183,206
41644,337,3,20231208,5,2495,139
41645,151,10,20241006,4,1484,210
41646,167,7,20220114,4,1240,137
41647,193,8,20220221,3,2122,187
41648,400,2,20220105,4,1764,33
41649,160,2,20220602,4,746,117
41650,375,2,20231113,5,2710,227
41651,212,2,20230706,2,2367,23
41652,351,4,20221028,5,1208,70
41653,205,9,20240228,5,605,143
41654,456,8,20231126,5,552,220
41655,478,1,20230721,1,39,196
41656,30,9,20240826,2,1196,234
41657,177,4,20240517,1,2364,156
41658,289,9,20240613,5,1118,211
41659,443,3,20230713,5,547,230
41660,271,8,20231121,1,1643,183
41661,498,9,20220117,5,612,46
41662,161,5,20221107,4,858,239
41663,211,9,20230630,5,781,88
41664,339,3,20240108,2,1280,54
41665,258,2,20230623,5,2227,219
41666,33,6,20240110,5,1896,156
41667,96,7,20240723,4,1297,223
41668,318,7,20240716,4,1580,195
41669,120,10,20240117,4,2211,200
41670,101,10,20241116,3,1036,113
41671,411,2,20240907,2,2936,198
41672,388,3,20220817,3,1795,206
41673,420,1,20221215,1,2187,38
41674,329,5,20230301,3,1815,79
41675,381,10,20220303,2,37,156
41676,216,2,20221122,3,1257,161
41677,189,10,20220716,3,1978,120
41678,484,1,20240226,2,2280,26
41679,321,8,20240216,2,1409,179
41680,244,8,20230516,2,1398,45
41681,154,9,20230816,2,496,181
41682,36,10,20240802,3,1006,115
41683,122,7,20220430,2,85,46
41684,250,5,20240409,1,2213,104
41685,274,7,20240505,1,694,215
41686,445,7,20240415,4,2580,234
41687,115,9,20220227,5,2857,232
41688,418,3,20221229,5,1936,119
41689,70,10,20220725,4,2371,221
41690,23,2,20230422,5,1600,130
41691,339,4,20221028,3,734,85
41692,388,2,20240525,5,1917,161
41693,120,3,20220923,2,16,107
41694,307,7,20220304,5,511,40
41695,68,3,20221010,4,2537,173
41696,297,4,20220119,5,1925,118
41697,316,10,20230225,5,2311,159
41698,179,9,20241224,5,1802,53
41699,70,7,20241002,2,1396,141
41700,248,4,20240824,3,1518,84
41701,328,8,20220419,2,2384,172
41702,419,2,20241108,3,2142,206
41703,15,4,20221120,2,1116,85
41704,306,1,20220914,3,1836,88
41705,462,10,20220407,1,171,99
41706,192,9,20240411,4,2216,182
41707,68,1,20221105,3,1063,39
41708,209,6,20221129,3,2496,158
41709,224,7,20220427,5,5,163
41710,20,1,20221215,5,836,43
41711,255,7,20220725,3,1838,188
41712,409,1,20220507,4,2380,111
41713,289,6,20231128,1,571,20
41714,198,3,20220506,3,848,93
41715,51,10,20230212,4,103,155
41716,214,3,20221027,4,2960,97
41717,300,7,20240519,3,1746,73
41718,194,6,20230220,3,1124,226
41719,378,10,20221220,2,2323,203
41720,246,4,20221007,3,1589,80
41721,118,3,20231102,2,2973,147
41722,128,7,20220418,3,666,17
41723,382,2,20220329,3,2525,146
41724,259,10,20221019,3,1333,217
41725,371,7,20240409,5,2596,146
41726,179,7,20221203,5,71,154
41727,156,7,20240311,3,2784,113
41728,306,3,20240902,1,2017,100
41729,88,1,20240227,3,1154,169
41730,19,5,20220716,1,1323,125
41731,185,8,20230601,2,725,209
41732,134,1,20231220,1,2181,74
41733,267,8,20230424,5,1248,11
41734,437,7,20220712,4,29,23
41735,465,5,20230204,1,2497,130
41736,458,7,20220319,2,1901,57
41737,368,8,20220310,3,1779,170
41738,160,1,20240907,5,2977,103
41739,4,7,20220331,4,2656,168
41740,437,5,20230313,3,1458,43
41741,454,7,20220901,4,106,196
41742,77,2,20231231,1,1764,50
41743,282,10,20220616,1,2315,150
41744,6,10,20230624,2,2778,35
41745,433,9,20231209,4,2700,142
41746,124,9,20240312,2,2501,233
41747,118,5,20220818,1,50,171
41748,157,6,20221025,1,2916,46
41749,210,6,20220617,5,1806,79
41750,67,1,20220321,3,2102,139
41751,394,5,20230525,4,709,43
41752,53,3,20220201,4,1851,61
41753,242,5,20230416,1,252,145
41754,487,4,20240326,3,2288,167
41755,139,4,20230613,2,1150,238
41756,4,6,20240628,3,950,145
41757,267,9,20230711,1,59,37
41758,47,10,20230312,2,1602,157
41759,196,7,20220707,4,2106,201
41760,293,7,20220721,4,2297,201
41761,140,2,20241029,2,2735,111
41762,64,10,20220928,2,714,61
41763,139,6,20220703,2,2358,128
41764,138,2,20230106,5,2750,196
41765,247,9,20220409,1,1892,112
41766,17,6,20220203,2,2898,106
41767,313,10,20241101,2,1977,166
41768,464,6,20220730,3,45,76
41769,473,8,20230510,4,1980,209
41770,364,1,20220607,4,1191,214
41771,406,4,20240628,4,736,229
41772,383,10,20231127,5,645,93
41773,438,4,20240621,5,2606,35
41774,393,9,20220214,5,1902,144
41775,49,8,20240605,1,374,212
41776,461,10,20220905,5,2760,163
41777,288,4,20221227,1,1944,162
41778,126,7,20220522,3,1406,175
41779,37,7,20220825,4,1298,59
41780,26,9,20230103,1,729,25
41781,479,2,20240302,5,2579,25
41782,500,10,20230731,3,1079,192
41783,395,3,20241207,1,81,183
41784,256,3,20241104,5,1554,163
41785,311,3,20220214,1,2990,217
41786,199,7,20240325,1,1521,202
41787,83,5,20241204,5,2882,29
41788,303,1,20231023,2,2137,178
41789,236,8,20240619,3,1255,181
41790,229,10,20220303,2,2028,42
41791,425,4,20220811,3,307,111
41792,4,10,20230307,3,2668,12
41793,376,8,20230831,2,2774,82
41794,296,3,20240119,2,1374,101
41795,403,7,20230126,1,2552,140
41796,500,5,20240120,4,2215,232
41797,466,1,20221102,4,85,75
41798,171,10,20220526,3,1778,45
41799,259,6,20230807,1,2403,114
41800,246,10,20230205,3,2517,113
41801,452,5,20230813,2,2147,68
41802,483,6,20241024,5,1567,181
41803,238,7,20240825,4,699,87
41804,299,2,20230413,2,778,196
41805,455,9,20240613,4,1436,29
41806,187,6,20230522,5,946,207
41807,136,3,20241001,3,430,74
41808,403,5,20240417,4,545,72
41809,475,6,20220811,2,167,214
41810,411,1,20230129,3,1804,86
41811,159,5,20240707,1,873,218
41812,374,1,20240623,2,93,24
41813,248,9,20241013,2,27,75
41814,160,8,20240512,2,1756,237
41815,113,8,20241004,2,2085,115
41816,180,4,20230514,1,1633,158
41817,236,4,20241212,2,757,47
41818,73,6,20230803,3,836,225
41819,93,8,20241023,2,577,201
41820,155,7,20240612,1,2699,175
41821,45,10,20240708,5,644,112
41822,123,4,20230712,1,119,63
41823,101,6,20230411,5,2364,175
41824,274,10,20240714,1,2441,106
41825,35,9,20230807,3,987,172
41826,134,2,20230430,3,623,63
41827,355,8,20220724,3,51,101
41828,238,8,20240517,1,2988,80
41829,277,1,20221125,4,741,121
41830,19,4,20230911,5,2607,210
41831,305,7,20220411,2,1168,222
41832,247,10,20240415,2,1129,12
41833,278,7,20230723,2,2914,47
41834,40,1,20240119,5,1150,141
41835,498,1,20220330,3,1713,223
41836,292,7,20231105,5,645,47
41837,491,8,20220207,2,1138,74
41838,127,10,20240907,5,1777,96
41839,182,7,20230302,1,2314,138
41840,61,8,20240731,5,1161,30
41841,44,6,20230328,5,1978,162
41842,272,9,20240304,2,581,10
41843,419,10,20230324,1,1471,61
41844,356,7,20240817,1,354,27
41845,279,6,20230611,2,1340,202
41846,24,6,20241221,4,2704,120
41847,217,10,20240113,2,926,89
41848,12,2,20230103,4,311,169
41849,388,3,20240809,5,1931,160
41850,409,2,20241122,3,528,57
41851,12,4,20240130,2,487,19
41852,489,4,20240209,3,1845,95
41853,478,8,20221103,2,1635,59
41854,461,4,20220718,3,5,101
41855,34,4,20220604,1,1097,178
41856,37,6,20221216,5,231,85
41857,291,5,20230910,5,996,107
41858,454,7,20230811,3,361,65
41859,153,3,20230210,5,1706,162
41860,192,7,20230624,5,2334,221
41861,351,6,20240216,2,120,204
41862,248,3,20241101,2,1136,213
41863,183,4,20230713,1,2965,229
41864,17,4,20240211,5,1645,68
41865,498,1,20230820,3,121,128
41866,69,6,20240904,2,1305,232
41867,67,9,20241125,5,1009,207
41868,277,5,20221121,5,2978,120
41869,455,2,20220404,5,312,115
41870,458,2,20220515,1,2996,138
41871,75,1,20230514,1,876,44
41872,356,8,20230126,3,100,235
41873,488,7,20231010,3,1361,177
41874,116,2,20231225,4,544,236
41875,264,4,20240202,2,58,91
41876,489,7,20231118,1,2798,106
41877,358,3,20220524,1,5,78
41878,167,10,20220103,2,2713,93
41879,398,6,20240208,5,919,180
41880,418,5,20240118,3,1250,71
41881,273,8,20231013,4,595,125
41882,214,5,20220801,1,1934,153
41883,293,4,20241120,2,410,106
41884,289,2,20231210,2,2490,154
41885,405,8,20220105,3,1030,214
41886,415,4,20240811,1,2919,108
41887,46,4,20220922,4,401,174
41888,239,6,20230704,5,1046,89
41889,212,7,20231030,4,1003,67
41890,88,4,20240102,2,1034,156
41891,494,1,20240525,1,2948,199
41892,445,10,20241231,3,1458,196
41893,434,6,20230223,3,2129,145
41894,155,5,20231021,2,236,106
41895,172,8,20220413,2,1840,124
41896,471,2,20241112,4,2932,82
41897,85,3,20220203,2,500,94
41898,344,5,20230219,3,2269,44
41899,350,9,20240419,1,1415,33
41900,484,3,20240622,4,1593,162
41901,360,3,20240606,1,2809,99
41902,100,2,20230806,2,1543,154
41903,326,7,20220430,1,1667,15
41904,489,5,20240520,4,1695,181
41905,343,8,20240918,5,1559,73
41906,168,3,20240125,3,2741,143
41907,292,7,20230808,2,149,117
41908,424,6,20230226,4,1348,11
41909,209,9,20220612,1,2975,121
41910,281,3,20220729,1,2699,232
41911,359,2,20240617,3,1239,57
41912,92,3,20220809,1,729,212
41913,115,6,20220410,5,486,54
41914,78,9,20231126,1,1642,91
41915,212,2,20220512,4,2254,162
41916,419,10,20240622,3,2188,185
41917,374,3,20231128,4,91,175
41918,481,4,20230125,2,579,55
41919,170,9,20220731,4,1310,180
41920,37,8,20240206,4,2148,153
41921,478,5,20240512,2,1243,27
41922,456,5,20230512,1,2164,15
41923,130,3,20240507,5,453,144
41924,500,1,20220422,2,2185,238
41925,234,2,20231024,1,1613,101
41926,300,3,20240410,5,2662,156
41927,181,8,20240701,3,248,149
41928,244,1,20230326,3,1395,165
41929,463,3,20230724,5,2540,236
41930,89,3,20240213,5,1050,162
41931,227,4,20221109,2,84,67
41932,174,10,20241209,5,1629,212
41933,234,1,20230816,2,906,74
41934,27,10,20240303,5,451,122
41935,331,7,20240702,5,1568,71
41936,210,10,20230826,1,311,193
41937,271,4,20241124,3,2160,227
41938,168,2,20221123,1,602,23
41939,69,9,20230714,2,526,112
41940,436,4,20230918,1,160,72
41941,386,9,20241225,3,106,179
41942,317,6,20240814,5,1156,219
41943,7,6,20230525,5,701,144
41944,420,1,20240618,2,1961,221
41945,60,2,20240707,1,11,222
41946,271,9,20220729,3,2258,177
41947,169,6,20231116,2,992,78
41948,304,5,20231118,1,2271,115
41949,95,5,20220328,5,1104,181
41950,362,10,20230301,3,2020,25
41951,261,7,20220104,3,1629,90
41952,205,1,20220801,5,1432,106
41953,23,2,20231206,5,1210,17
41954,128,5,20230801,1,2039,60
41955,246,2,20240720,5,1946,112
41956,6,7,20241015,4,1346,237
41957,241,1,20230428,1,251,238
41958,194,8,20230713,2,2331,36
41959,220,10,20241022,4,1234,104
41960,246,10,20221204,2,2376,167
41961,105,9,20220524,5,1324,43
41962,155,3,20240728,5,2509,154
41963,161,8,20241202,4,1225,217
41964,105,3,20240223,2,2005,232
41965,219,4,20221207,4,2907,177
41966,287,4,20231019,5,1610,174
41967,119,1,20240507,5,654,141
41968,363,8,20240502,5,834,139
41969,267,4,20230921,5,291,123
41970,439,2,20240105,5,2179,39
41971,414,5,20240826,4,245,97
41972,112,10,20241103,5,2421,168
41973,323,2,20240824,3,353,180
41974,422,7,20220530,2,2023,67
41975,365,7,20240819,5,2198,87
41976,83,6,20240608,1,1554,101
41977,339,8,20230415,2,2355,181
41978,136,2,20230727,1,2440,51
41979,56,7,20220208,4,1445,195
41980,125,9,20220826,3,331,17
41981,412,5,20241212,1,805,230
41982,81,7,20220704,4,1644,114
41983,344,4,20240126,4,781,74
41984,202,1,20231015,3,2398,181
41985,357,9,20240423,5,500,99
41986,2,1,20241208,5,52,215
41987,142,6,20230109,2,2368,222
41988,18,4,20241005,5,2888,51
41989,326,5,20230520,5,2173,11
41990,320,1,20240813,2,2134,135
41991,302,4,20241207,2,2098,46
41992,160,7,20241017,3,2775,11
41993,82,9,20230514,1,215,63
41994,58,2,20221129,4,2796,18
41995,441,10,20231208,2,2531,166
41996,35,9,20240427,5,836,113
41997,276,1,20240930,3,1478,215
41998,86,8,20230617,2,1797,213
41999,165,1,20230301,5,2032,125
42000,159,4,20240530,5,2419,153
42001,385,7,20240520,2,2872,230
42002,61,3,20230526,4,820,18
42003,330,5,20240111,1,1912,209
42004,334,9,20221126,2,1040,210
42005,111,8,20240820,4,1565,87
42006,376,8,20221118,4,1248,124
42007,395,10,20240813,2,1650,178
42008,424,7,20220325,1,2708,37
42009,56,8,20230405,5,2858,218
42010,236,9,20230526,1,493,210
42011,158,3,20241209,4,349,192
42012,41,10,20220406,5,1964,11
42013,35,9,20230304,3,2327,102
42014,326,6,20240827,3,87,13
42015,147,1,20241221,2,1328,47
42016,381,6,20221029,2,2985,23
42017,290,7,20220825,3,1554,53
42018,342,5,20240526,3,2394,119
42019,440,9,20230831,1,1927,215
42020,442,9,20241109,4,591,233
42021,108,10,20240602,3,554,167
42022,326,8,20221215,1,1708,28
42023,325,7,20240725,3,2061,176
42024,484,7,20221128,4,2334,88
42025,420,10,20230102,1,2838,191
42026,377,4,20220216,2,1788,92
42027,24,1,20240322,5,1455,206
42028,483,4,20241114,2,1325,113
42029,435,3,20220511,3,465,225
42030,483,7,20220529,5,1409,41
42031,41,7,20220629,3,671,14
42032,452,9,20220226,1,1418,207
42033,428,4,20230207,2,142,124
42034,235,4,20220114,2,1316,228
42035,405,9,20241119,2,1405,126
42036,90,2,20220924,1,649,229
42037,391,6,20240410,1,1598,81
42038,435,2,20231206,3,1739,137
42039,45,4,20220930,1,2224,228
42040,13,6,20221219,1,2792,95
42041,44,4,20220111,2,598,119
42042,257,1,20221205,4,661,214
42043,92,3,20240514,3,1494,205
42044,488,7,20220124,5,609,52
42045,117,9,20231015,5,231,143
42046,283,3,20240618,2,1892,111
42047,221,9,20220208,4,1379,222
42048,431,9,20230309,3,754,157
42049,18,6,20240516,4,719,234
42050,152,1,20220203,1,120,86
42051,170,7,20240910,5,396,211
42052,34,8,20220402,4,3000,227
42053,101,8,20230724,5,640,107
42054,441,10,20230621,3,1786,122
42055,381,5,20220503,1,2463,143
42056,134,8,20231219,1,2473,72
42057,89,8,20231204,4,1026,177
42058,226,4,20240218,5,784,41
42059,486,7,20220207,5,2979,28
42060,451,7,20231228,1,692,154
42061,317,10,20240711,1,1666,48
42062,498,10,20220903,1,245,193
42063,268,3,20220707,5,2342,194
42064,335,4,20221005,2,330,104
42065,227,2,20241130,3,1851,108
42066,205,7,20220601,3,807,82
42067,436,3,20221214,2,428,37
42068,225,4,20220108,3,2108,74
42069,333,4,20230523,2,840,205
42070,88,3,20230511,3,367,82
42071,398,3,20231026,1,1633,134
42072,451,1,20230322,3,403,198
42073,334,6,20231108,4,636,42
42074,272,8,20240907,5,1601,93
42075,345,2,20220901,3,1768,93
42076,44,5,20221017,1,1909,102
42077,388,2,20230518,2,167,159
42078,187,1,20220102,2,2802,78
42079,51,1,20220212,4,2205,96
42080,286,6,20230718,3,2426,219
42081,498,4,20220402,5,459,140
42082,373,2,20240115,2,853,39
42083,431,8,20220712,3,610,68
42084,169,6,20240214,2,521,16
42085,283,9,20221017,2,2982,218
42086,492,2,20230628,3,146,142
42087,347,6,20230108,4,2564,27
42088,323,3,20240711,5,881,52
42089,12,2,20230219,5,1858,26
42090,337,8,20230603,3,2121,236
42091,113,6,20221126,5,816,176
42092,14,7,20230512,4,2995,230
42093,156,2,20220408,2,24,70
42094,279,7,20220911,1,2420,115
42095,269,5,20230124,5,65,46
42096,424,4,20230829,5,1045,33
42097,418,1,20220513,4,1184,74
42098,273,5,20221105,1,1009,63
42099,468,7,20230609,5,2076,48
42100,38,8,20230919,2,2577,123
42101,378,4,20231127,2,1995,32
42102,263,10,20240622,5,2726,216
42103,455,3,20220727,2,1430,93
42104,35,1,20230228,1,2595,123
42105,37,4,20241117,1,2616,109
42106,411,7,20230610,2,675,236
42107,25,4,20240630,5,885,231
42108,48,9,20221231,2,2580,136
42109,193,6,20230710,4,808,187
42110,372,7,20231121,2,2404,54
42111,334,3,20220129,3,2627,135
42112,162,8,20240223,5,1128,180
42113,46,7,20241029,1,1562,198
42114,190,1,20241123,1,1994,90
42115,427,3,20230902,1,1773,110
42116,164,7,20240313,5,516,102
42117,464,10,20220615,2,2813,182
42118,95,8,20230525,1,1001,213
42119,357,3,20240925,2,2351,224
42120,389,5,20230727,3,2507,209
42121,236,7,20221106,3,1943,207
42122,182,10,20240914,3,2070,82
42123,163,3,20230916,1,1005,162
42124,450,10,20230522,5,1607,103
42125,467,4,20230128,5,2770,146
42126,45,10,20221207,1,1981,95
42127,304,10,20221017,2,2735,146
42128,273,2,20231222,1,2368,227
42129,139,3,20230218,2,2935,21
42130,273,1,20241020,4,58,122
42131,455,8,20220212,2,659,114
42132,140,2,20240820,1,1541,210
42133,211,8,20230710,2,801,46
42134,481,8,20220624,1,1798,68
42135,223,2,20221217,3,2022,101
42136,225,1,20230511,4,2819,221
42137,17,2,20230425,4,2027,122
42138,68,6,20230410,2,595,156
42139,218,7,20230602,3,1681,29
42140,207,1,20230917,1,726,224
42141,301,2,20231024,2,652,136
42142,460,5,20241003,2,2115,124
42143,161,4,20230421,5,2516,202
42144,498,1,20241120,5,2630,200
42145,447,7,20220107,4,1389,11
42146,413,2,20241222,2,117,219
42147,416,5,20241129,3,1938,165
42148,75,6,20220318,2,833,86
42149,19,8,20240201,4,2197,110
42150,168,2,20240227,3,2999,55
42151,30,7,20240517,3,2067,156
42152,288,8,20231124,2,594,44
42153,209,10,20240530,3,1802,80
42154,56,10,20240128,4,1017,162
42155,305,4,20220505,2,686,15
42156,157,7,20240410,4,1394,158
42157,484,5,20220208,3,923,12
42158,461,1,20241026,2,154,143
42159,359,5,20240214,4,447,131
42160,403,8,20221112,5,41,88
42161,1,4,20221103,3,306,55
42162,325,9,20221130,4,1639,131
42163,24,4,20221222,2,1075,207
42164,171,4,20230731,5,1912,214
42165,363,2,20220729,2,1641,56
42166,118,3,20220602,5,2449,235
42167,74,6,20220919,3,885,11
42168,435,1,20220102,3,1048,209
42169,456,5,20240610,1,2393,141
42170,185,7,20240323,4,2987,23
42171,322,4,20221213,5,235,151
42172,238,9,20240420,3,2727,26
42173,73,6,20241230,1,537,97
42174,339,4,20240410,1,1917,57
42175,121,8,20231218,4,2983,13
42176,49,1,20231031,2,1032,65
42177,319,2,20230602,3,1203,139
42178,6,1,20230630,5,2246,84
42179,212,4,20230325,1,814,190
42180,463,2,20220814,2,1180,34
42181,89,10,20221215,5,2562,78
42182,311,7,20230611,2,1593,35
42183,298,2,20230908,1,2360,235
42184,498,6,20230715,4,2392,69
42185,232,10,20221112,5,2102,45
42186,170,7,20230623,1,1637,86
42187,192,8,20230325,1,2392,122
42188,4,8,20240526,2,49,156
42189,419,8,20231107,4,1739,45
42190,323,8,20220827,1,1396,100
42191,476,8,20220121,1,1978,135
42192,440,3,20220113,4,72,204
42193,389,7,20230829,1,1340,28
42194,58,7,20240102,5,2663,40
42195,297,2,20240513,4,2370,131
42196,182,7,20231101,2,381,16
42197,304,8,20220410,3,2341,226
42198,26,6,20230813,4,94,195
42199,107,4,20230228,3,2035,38
42200,281,3,20240510,2,522,108
42201,355,4,20240509,2,679,117
42202,403,10,20240304,1,700,43
42203,356,8,20220426,1,1063,132
42204,257,2,20230509,1,1219,122
42205,161,1,20220911,1,1189,193
42206,160,1,20240703,2,2410,197
42207,117,3,20230915,4,842,19
42208,116,4,20220423,2,2179,12
42209,171,4,20231116,5,1125,144
42210,250,4,20220323,3,185,78
42211,168,6,20240606,1,725,209
42212,281,1,20231220,2,2864,209
42213,487,5,20240927,4,263,87
42214,100,8,20240608,4,277,225
42215,498,4,20220124,2,185,156
42216,244,2,20220826,5,682,71
42217,66,2,20240403,1,1202,130
42218,32,5,20230426,5,2872,154
42219,153,1,20240731,1,2285,187
42220,288,8,20220427,2,1730,91
42221,447,3,20220410,3,1004,57
42222,46,10,20230508,2,1327,95
42223,335,10,20230411,1,2190,76
42224,238,2,20230604,5,1976,176
42225,120,10,20220410,2,1398,124
42226,328,5,20221106,2,2780,16
42227,429,3,20240822,2,2423,181
42228,405,8,20240130,3,334,94
42229,484,8,20220714,5,1535,145
42230,420,6,20220123,2,275,89
42231,99,9,20230624,4,1162,116
42232,347,5,20220509,1,2856,180
42233,54,8,20240904,1,900,147
42234,433,2,20221001,1,850,21
42235,79,2,20230519,1,2273,39
42236,324,10,20231218,3,1074,212
42237,313,3,20220725,1,1655,22
42238,119,1,20220219,1,2582,236
42239,323,5,20240212,1,2331,146
42240,115,2,20220219,1,2068,239
42241,338,3,20230422,5,257,236
42242,460,4,20230511,1,1095,234
42243,14,4,20220428,2,2512,215
42244,420,9,20220131,5,2855,124
42245,281,4,20220407,5,1748,80
42246,348,1,20230912,3,308,80
42247,320,6,20230130,2,844,74
42248,40,5,20230804,5,1637,124
42249,444,10,20241012,3,1335,111
42250,307,10,20220429,5,2413,24
42251,483,8,20221129,1,943,231
42252,235,4,20240629,2,2640,83
42253,357,5,20240620,4,2139,85
42254,467,1,20230115,5,2439,16
42255,364,9,20240805,2,1224,131
42256,493,10,20241206,4,2753,11
42257,55,2,20230506,3,140,100
42258,468,1,20230528,4,321,73
42259,143,2,20241116,2,1541,96
42260,48,3,20240403,2,176,37
42261,83,8,20220104,1,2558,35
42262,239,3,20230723,4,484,157
42263,198,8,20221207,5,456,119
42264,254,10,20220315,1,85,127
42265,123,9,20230404,2,968,213
42266,371,7,20221227,3,1769,178
42267,34,1,20241221,5,1713,125
42268,377,7,20231105,4,868,197
42269,358,9,20240215,4,1649,59
42270,44,1,20230402,5,369,65
42271,44,4,20221109,3,2957,50
42272,214,4,20240327,2,2601,148
42273,62,3,20240417,1,1218,140
